Start Date,End Date,Approving,Disapproving,Unsure/NoData,Year,Month
02/09/2011,2011-02-11,48,44,8,2011,2
02/08/2011,2011-02-10,47,44,9,2011,2
02/07/2011,2011-02-09,48,44,8,2011,2
02/05/2011,2011-02-08,47,44,9,2011,2
02/04/2011,2011-02-07,46,45,9,2011,2
02/03/2011,2011-02-05,46,45,9,2011,2
02/02/2011,2011-02-04,45,47,8,2011,2
02/01/2011,2011-02-03,46,46,8,2011,2
01/31/2011,2011-02-02,48,45,7,2011,2
01/30/2011,2011-02-01,50,42,8,2011,2
01/29/2011,2011-01-31,50,41,9,2011,1
01/28/2011,2011-01-30,50,42,8,2011,1
01/27/2011,2011-01-29,50,41,9,2011,1
01/26/2011,2011-01-28,50,41,9,2011,1
01/25/2011,2011-01-27,49,41,10,2011,1
01/24/2011,2011-01-26,49,42,9,2011,1
01/23/2011,2011-01-25,49,43,8,2011,1
01/22/2011,2011-01-24,50,42,8,2011,1
01/21/2011,2011-01-23,50,42,8,2011,1
01/20/2011,2011-01-22,49,42,9,2011,1
01/19/2011,2011-01-21,51,41,8,2011,1
01/18/2011,2011-01-20,50,42,8,2011,1
01/17/2011,2011-01-19,51,42,7,2011,1
01/16/2011,2011-01-18,49,43,8,2011,1
01/15/2011,2011-01-17,50,42,8,2011,1
01/14/2011,2011-01-16,48,42,10,2011,1
01/13/2011,2011-01-15,49,42,9,2011,1
01/12/2011,2011-01-14,49,43,8,2011,1
01/11/2011,2011-01-13,49,43,8,2011,1
01/09/2011,2011-01-12,48,45,7,2011,1
01/08/2011,2011-01-11,48,44,8,2011,1
01/07/2011,2011-01-09,49,43,8,2011,1
01/06/2011,2011-01-08,48,43,9,2011,1
01/05/2011,2011-01-07,48,46,6,2011,1
01/04/2011,2011-01-06,46,48,6,2011,1
01/03/2011,2011-01-05,48,46,6,2011,1
01/02/2011,2011-01-04,49,45,6,2011,1
12/29/2010,2011-01-03,50,43,7,2011,1
12/28/2010,2011-01-02,50,42,8,2011,1
12/27/2010,2010-12-29,47,45,8,2010,12
12/26/2010,2010-12-28,47,46,7,2010,12
12/23/2010,2010-12-27,45,48,7,2010,12
12/22/2010,2010-12-26,46,46,8,2010,12
12/21/2010,2010-12-23,48,45,7,2010,12
12/20/2010,2010-12-22,49,45,6,2010,12
12/18/2010,2010-12-20,46,48,6,2010,12
12/17/2010,2010-12-19,46,45,9,2010,12
12/16/2010,2010-12-18,46,46,8,2010,12
12/15/2010,2010-12-17,46,45,9,2010,12
12/14/2010,2010-12-16,45,48,7,2010,12
12/13/2010,2010-12-15,45,46,9,2010,12
12/12/2010,2010-12-14,45,47,8,2010,12
12/11/2010,2010-12-13,46,45,9,2010,12
12/10/2010,2010-12-12,45,49,6,2010,12
12/09/2010,2010-12-11,46,47,7,2010,12
12/07/2010,2010-12-10,43,49,8,2010,12
12/06/2010,2010-12-09,45,47,8,2010,12
12/05/2010,2010-12-07,43,48,9,2010,12
12/04/2010,2010-12-06,46,47,7,2010,12
12/03/2010,2010-12-05,47,45,8,2010,12
12/02/2010,2010-12-04,48,43,9,2010,12
12/01/2010,2010-12-03,47,44,9,2010,12
11/29/2010,2010-12-02,45,47,8,2010,12
11/28/2010,2010-12-01,45,47,8,2010,12
11/27/2010,2010-11-29,47,45,8,2010,11
11/26/2010,2010-11-28,46,46,8,2010,11
11/24/2010,2010-11-27,45,47,8,2010,11
11/23/2010,2010-11-26,44,48,8,2010,11
11/22/2010,2010-11-24,44,48,8,2010,11
11/21/2010,2010-11-23,44,47,9,2010,11
11/20/2010,2010-11-22,46,46,8,2010,11
11/19/2010,2010-11-21,47,46,7,2010,11
11/17/2010,2010-11-20,46,47,7,2010,11
11/16/2010,2010-11-19,45,48,7,2010,11
11/15/2010,2010-11-17,46,47,7,2010,11
11/14/2010,2010-11-16,48,45,7,2010,11
11/13/2010,2010-11-15,48,45,7,2010,11
11/12/2010,2010-11-14,45,47,8,2010,11
11/11/2010,2010-11-13,43,49,8,2010,11
11/10/2010,2010-11-12,42,49,9,2010,11
11/09/2010,2010-11-11,43,49,8,2010,11
11/08/2010,2010-11-10,44,48,8,2010,11
11/07/2010,2010-11-09,44,48,8,2010,11
11/06/2010,2010-11-08,46,46,8,2010,11
11/05/2010,2010-11-07,47,46,7,2010,11
11/04/2010,2010-11-06,47,45,8,2010,11
11/03/2010,2010-11-05,45,47,8,2010,11
11/02/2010,2010-11-04,44,48,8,2010,11
11/01/2010,2010-11-03,44,49,7,2010,11
10/31/2010,2010-11-02,43,49,8,2010,11
10/30/2010,2010-11-01,44,48,8,2010,11
10/29/2010,2010-10-31,45,47,8,2010,10
10/28/2010,2010-10-30,47,47,6,2010,10
10/27/2010,2010-10-29,46,48,6,2010,10
10/26/2010,2010-10-28,46,48,6,2010,10
10/25/2010,2010-10-27,44,49,7,2010,10
10/24/2010,2010-10-26,44,48,8,2010,10
10/23/2010,2010-10-25,43,49,8,2010,10
10/22/2010,2010-10-24,43,48,9,2010,10
10/21/2010,2010-10-23,41,50,9,2010,10
10/20/2010,2010-10-22,43,48,9,2010,10
10/19/2010,2010-10-21,42,50,8,2010,10
10/18/2010,2010-10-20,46,46,8,2010,10
10/17/2010,2010-10-19,46,46,8,2010,10
10/16/2010,2010-10-18,48,44,8,2010,10
10/15/2010,2010-10-17,46,46,8,2010,10
10/14/2010,2010-10-16,44,48,8,2010,10
10/13/2010,2010-10-15,43,48,9,2010,10
10/12/2010,2010-10-14,44,48,8,2010,10
10/11/2010,2010-10-13,45,47,8,2010,10
10/10/2010,2010-10-12,45,48,7,2010,10
10/09/2010,2010-10-11,46,47,7,2010,10
10/08/2010,2010-10-10,46,48,6,2010,10
10/06/2010,2010-10-09,48,46,6,2010,10
10/05/2010,2010-10-08,47,46,7,2010,10
10/04/2010,2010-10-06,46,48,6,2010,10
10/03/2010,2010-10-05,43,50,7,2010,10
10/02/2010,2010-10-04,45,48,7,2010,10
10/01/2010,2010-10-03,46,48,6,2010,10
09/30/2010,2010-10-02,46,46,8,2010,10
09/29/2010,2010-10-01,46,46,8,2010,10
09/28/2010,2010-09-30,46,46,8,2010,9
09/27/2010,2010-09-29,47,47,6,2010,9
09/26/2010,2010-09-28,45,49,6,2010,9
09/25/2010,2010-09-27,45,49,6,2010,9
09/24/2010,2010-09-26,44,49,7,2010,9
09/23/2010,2010-09-25,44,49,7,2010,9
09/22/2010,2010-09-24,44,48,8,2010,9
09/21/2010,2010-09-23,44,48,8,2010,9
09/20/2010,2010-09-22,44,47,9,2010,9
09/19/2010,2010-09-21,43,48,9,2010,9
09/18/2010,2010-09-20,45,46,9,2010,9
09/17/2010,2010-09-19,47,46,7,2010,9
09/16/2010,2010-09-18,47,46,7,2010,9
09/15/2010,2010-09-17,45,49,6,2010,9
09/14/2010,2010-09-16,45,48,7,2010,9
09/13/2010,2010-09-15,45,48,7,2010,9
09/12/2010,2010-09-14,46,47,7,2010,9
09/11/2010,2010-09-13,47,46,7,2010,9
09/10/2010,2010-09-12,46,46,8,2010,9
09/09/2010,2010-09-11,46,46,8,2010,9
09/08/2010,2010-09-10,44,48,8,2010,9
09/07/2010,2010-09-09,45,47,8,2010,9
09/06/2010,2010-09-08,46,46,8,2010,9
09/05/2010,2010-09-07,45,47,8,2010,9
09/04/2010,2010-09-06,46,47,7,2010,9
09/03/2010,2010-09-05,44,49,7,2010,9
09/02/2010,2010-09-04,45,48,7,2010,9
09/01/2010,2010-09-03,43,49,8,2010,9
08/31/2010,2010-09-02,46,46,8,2010,9
08/30/2010,2010-09-01,46,45,9,2010,9
08/29/2010,2010-08-31,47,45,8,2010,8
08/28/2010,2010-08-30,45,47,8,2010,8
08/27/2010,2010-08-29,43,49,8,2010,8
08/26/2010,2010-08-28,43,49,8,2010,8
08/25/2010,2010-08-27,44,48,8,2010,8
08/24/2010,2010-08-26,44,49,7,2010,8
08/23/2010,2010-08-25,43,50,7,2010,8
08/22/2010,2010-08-24,42,51,7,2010,8
08/21/2010,2010-08-23,45,50,5,2010,8
08/20/2010,2010-08-22,44,49,7,2010,8
08/19/2010,2010-08-21,44,49,7,2010,8
08/18/2010,2010-08-20,43,50,7,2010,8
08/17/2010,2010-08-19,42,51,7,2010,8
08/16/2010,2010-08-18,41,52,7,2010,8
08/15/2010,2010-08-17,41,52,7,2010,8
08/14/2010,2010-08-16,42,51,7,2010,8
08/13/2010,2010-08-15,42,50,8,2010,8
08/12/2010,2010-08-14,42,49,9,2010,8
08/11/2010,2010-08-13,43,48,9,2010,8
08/10/2010,2010-08-12,44,48,8,2010,8
08/09/2010,2010-08-11,46,47,7,2010,8
08/08/2010,2010-08-10,45,48,7,2010,8
08/07/2010,2010-08-09,46,47,7,2010,8
08/06/2010,2010-08-08,45,48,7,2010,8
08/05/2010,2010-08-07,47,46,7,2010,8
08/04/2010,2010-08-06,46,47,7,2010,8
08/03/2010,2010-08-05,45,49,6,2010,8
08/02/2010,2010-08-04,45,48,7,2010,8
08/01/2010,2010-08-03,44,48,8,2010,8
07/31/2010,2010-08-02,45,46,9,2010,8
07/30/2010,2010-08-01,45,47,8,2010,8
07/29/2010,2010-07-31,44,47,9,2010,7
07/28/2010,2010-07-30,46,47,7,2010,7
07/27/2010,2010-07-29,45,47,8,2010,7
07/26/2010,2010-07-28,46,47,7,2010,7
07/25/2010,2010-07-27,45,49,6,2010,7
07/24/2010,2010-07-26,45,48,7,2010,7
07/23/2010,2010-07-25,46,47,7,2010,7
07/22/2010,2010-07-24,44,47,9,2010,7
07/21/2010,2010-07-23,44,47,9,2010,7
07/20/2010,2010-07-22,44,48,8,2010,7
07/19/2010,2010-07-21,46,46,8,2010,7
07/18/2010,2010-07-20,46,47,7,2010,7
07/17/2010,2010-07-19,47,45,8,2010,7
07/16/2010,2010-07-18,48,44,8,2010,7
07/15/2010,2010-07-17,49,44,7,2010,7
07/14/2010,2010-07-16,47,45,8,2010,7
07/13/2010,2010-07-15,44,48,8,2010,7
07/12/2010,2010-07-14,44,48,8,2010,7
07/11/2010,2010-07-13,45,47,8,2010,7
07/10/2010,2010-07-12,48,45,7,2010,7
07/09/2010,2010-07-11,47,46,7,2010,7
07/08/2010,2010-07-10,47,46,7,2010,7
07/07/2010,2010-07-09,46,47,7,2010,7
07/06/2010,2010-07-08,45,48,7,2010,7
07/05/2010,2010-07-07,44,48,8,2010,7
07/03/2010,2010-07-06,44,46,10,2010,7
07/02/2010,2010-07-05,44,46,10,2010,7
07/01/2010,2010-07-03,46,45,9,2010,7
06/30/2010,2010-07-02,47,46,7,2010,7
06/29/2010,2010-07-01,49,44,7,2010,7
06/28/2010,2010-06-30,47,45,8,2010,6
06/27/2010,2010-06-29,46,45,9,2010,6
06/26/2010,2010-06-28,46,45,9,2010,6
06/25/2010,2010-06-27,46,46,8,2010,6
06/24/2010,2010-06-26,45,46,9,2010,6
06/23/2010,2010-06-25,46,46,8,2010,6
06/22/2010,2010-06-24,45,45,10,2010,6
06/21/2010,2010-06-23,45,46,9,2010,6
06/20/2010,2010-06-22,45,46,9,2010,6
06/19/2010,2010-06-21,48,45,7,2010,6
06/18/2010,2010-06-20,49,44,7,2010,6
06/17/2010,2010-06-19,48,45,7,2010,6
06/16/2010,2010-06-18,45,46,9,2010,6
06/15/2010,2010-06-17,45,46,9,2010,6
06/14/2010,2010-06-16,46,44,10,2010,6
06/13/2010,2010-06-15,49,43,8,2010,6
06/12/2010,2010-06-14,49,44,7,2010,6
06/11/2010,2010-06-13,48,45,7,2010,6
06/10/2010,2010-06-12,46,46,8,2010,6
06/09/2010,2010-06-11,44,48,8,2010,6
06/08/2010,2010-06-10,45,48,7,2010,6
06/07/2010,2010-06-09,44,48,8,2010,6
06/06/2010,2010-06-08,47,45,8,2010,6
06/05/2010,2010-06-07,45,46,9,2010,6
06/04/2010,2010-06-06,47,44,9,2010,6
06/03/2010,2010-06-05,45,47,8,2010,6
06/02/2010,2010-06-04,46,47,7,2010,6
06/01/2010,2010-06-03,48,45,7,2010,6
05/30/2010,2010-06-02,49,45,6,2010,6
05/29/2010,2010-06-01,50,44,6,2010,6
05/28/2010,2010-05-30,47,46,7,2010,5
05/27/2010,2010-05-29,46,45,9,2010,5
05/26/2010,2010-05-28,45,47,8,2010,5
05/25/2010,2010-05-27,45,47,8,2010,5
05/24/2010,2010-05-26,46,47,7,2010,5
05/23/2010,2010-05-25,47,45,8,2010,5
05/22/2010,2010-05-24,48,44,8,2010,5
05/21/2010,2010-05-23,48,45,7,2010,5
05/19/2010,2010-05-22,48,45,7,2010,5
05/18/2010,2010-05-20,49,45,6,2010,5
05/17/2010,2010-05-19,48,44,8,2010,5
05/16/2010,2010-05-18,49,45,6,2010,5
05/15/2010,2010-05-17,46,46,8,2010,5
05/14/2010,2010-05-16,47,46,7,2010,5
05/13/2010,2010-05-15,48,44,8,2010,5
05/12/2010,2010-05-14,51,42,7,2010,5
05/11/2010,2010-05-13,52,41,7,2010,5
05/10/2010,2010-05-12,51,42,7,2010,5
05/09/2010,2010-05-11,49,43,8,2010,5
05/08/2010,2010-05-10,51,42,7,2010,5
05/07/2010,2010-05-09,50,43,7,2010,5
05/06/2010,2010-05-08,50,43,7,2010,5
05/05/2010,2010-05-07,49,43,8,2010,5
05/04/2010,2010-05-06,48,43,9,2010,5
05/03/2010,2010-05-05,50,42,8,2010,5
05/02/2010,2010-05-04,50,43,7,2010,5
05/01/2010,2010-05-03,50,45,5,2010,5
04/30/2010,2010-05-02,47,47,6,2010,5
04/29/2010,2010-05-01,47,46,7,2010,5
04/28/2010,2010-04-30,49,44,7,2010,4
04/27/2010,2010-04-29,49,45,6,2010,4
04/25/2010,2010-04-27,49,44,7,2010,4
04/24/2010,2010-04-26,51,42,7,2010,4
04/23/2010,2010-04-25,51,42,7,2010,4
04/22/2010,2010-04-24,50,43,7,2010,4
04/21/2010,2010-04-23,49,42,9,2010,4
04/20/2010,2010-04-22,50,42,8,2010,4
04/19/2010,2010-04-21,49,43,8,2010,4
04/18/2010,2010-04-20,49,45,6,2010,4
04/17/2010,2010-04-19,49,45,6,2010,4
04/16/2010,2010-04-18,48,46,6,2010,4
04/15/2010,2010-04-17,47,46,7,2010,4
04/14/2010,2010-04-16,46,46,8,2010,4
04/13/2010,2010-04-15,49,44,7,2010,4
04/12/2010,2010-04-14,49,45,6,2010,4
04/11/2010,2010-04-13,49,45,6,2010,4
04/10/2010,2010-04-12,46,46,8,2010,4
04/09/2010,2010-04-11,45,48,7,2010,4
04/08/2010,2010-04-10,45,48,7,2010,4
04/07/2010,2010-04-09,47,48,5,2010,4
04/06/2010,2010-04-08,49,46,5,2010,4
04/05/2010,2010-04-07,49,46,5,2010,4
04/03/2010,2010-04-06,50,45,5,2010,4
04/02/2010,2010-04-05,49,46,5,2010,4
04/01/2010,2010-04-03,48,46,6,2010,4
03/31/2010,2010-04-02,48,45,7,2010,4
03/30/2010,2010-04-01,50,43,7,2010,4
03/29/2010,2010-03-31,50,42,8,2010,3
03/28/2010,2010-03-30,50,43,7,2010,3
03/27/2010,2010-03-29,48,44,8,2010,3
03/26/2010,2010-03-28,48,46,6,2010,3
03/25/2010,2010-03-27,46,46,8,2010,3
03/24/2010,2010-03-26,48,45,7,2010,3
03/23/2010,2010-03-25,50,44,6,2010,3
03/22/2010,2010-03-24,51,42,7,2010,3
03/21/2010,2010-03-23,50,44,6,2010,3
03/20/2010,2010-03-22,51,43,6,2010,3
03/18/2010,2010-03-21,50,43,7,2010,3
03/17/2010,2010-03-20,50,43,7,2010,3
03/16/2010,2010-03-18,47,47,6,2010,3
03/15/2010,2010-03-17,46,48,6,2010,3
03/14/2010,2010-03-16,46,47,7,2010,3
03/13/2010,2010-03-15,48,44,8,2010,3
03/12/2010,2010-03-14,49,44,7,2010,3
03/11/2010,2010-03-13,49,44,7,2010,3
03/10/2010,2010-03-12,47,44,9,2010,3
03/09/2010,2010-03-11,46,45,9,2010,3
03/08/2010,2010-03-10,46,45,9,2010,3
03/07/2010,2010-03-09,48,44,8,2010,3
03/06/2010,2010-03-08,49,43,8,2010,3
03/05/2010,2010-03-07,49,44,7,2010,3
03/04/2010,2010-03-06,48,46,6,2010,3
03/03/2010,2010-03-05,47,46,7,2010,3
03/02/2010,2010-03-04,50,44,6,2010,3
03/01/2010,2010-03-03,50,43,7,2010,3
02/28/2010,2010-03-02,52,41,7,2010,3
02/27/2010,2010-03-01,50,43,7,2010,3
02/26/2010,2010-02-28,50,44,6,2010,2
02/25/2010,2010-02-27,50,45,5,2010,2
02/24/2010,2010-02-26,49,45,6,2010,2
02/23/2010,2010-02-25,50,42,8,2010,2
02/22/2010,2010-02-24,50,42,8,2010,2
02/21/2010,2010-02-23,51,43,6,2010,2
02/20/2010,2010-02-22,51,43,6,2010,2
02/19/2010,2010-02-21,49,43,8,2010,2
02/18/2010,2010-02-20,48,45,7,2010,2
02/17/2010,2010-02-19,48,45,7,2010,2
02/16/2010,2010-02-18,48,44,8,2010,2
02/15/2010,2010-02-17,51,41,8,2010,2
02/14/2010,2010-02-16,50,41,9,2010,2
02/13/2010,2010-02-15,52,41,7,2010,2
02/12/2010,2010-02-14,53,40,7,2010,2
02/11/2010,2010-02-13,53,40,7,2010,2
02/10/2010,2010-02-12,52,41,7,2010,2
02/09/2010,2010-02-11,51,42,7,2010,2
02/08/2010,2010-02-10,50,43,7,2010,2
02/07/2010,2010-02-09,51,41,8,2010,2
02/06/2010,2010-02-08,50,41,9,2010,2
02/05/2010,2010-02-07,51,41,8,2010,2
02/04/2010,2010-02-06,49,44,7,2010,2
02/03/2010,2010-02-05,50,43,7,2010,2
02/02/2010,2010-02-04,49,44,7,2010,2
02/01/2010,2010-02-03,50,44,6,2010,2
01/31/2010,2010-02-02,51,42,7,2010,2
01/30/2010,2010-02-01,51,42,7,2010,2
01/29/2010,2010-01-31,50,44,6,2010,1
01/28/2010,2010-01-30,48,46,6,2010,1
01/27/2010,2010-01-29,47,47,6,2010,1
01/26/2010,2010-01-28,48,45,7,2010,1
01/25/2010,2010-01-27,47,46,7,2010,1
01/24/2010,2010-01-26,48,46,6,2010,1
01/23/2010,2010-01-25,48,47,5,2010,1
01/22/2010,2010-01-24,48,47,5,2010,1
01/21/2010,2010-01-23,48,47,5,2010,1
01/20/2010,2010-01-22,47,47,6,2010,1
01/19/2010,2010-01-21,49,45,6,2010,1
01/18/2010,2010-01-20,49,44,7,2010,1
01/17/2010,2010-01-19,50,43,7,2010,1
01/16/2010,2010-01-18,50,43,7,2010,1
01/15/2010,2010-01-17,50,43,7,2010,1
01/14/2010,2010-01-16,50,42,8,2010,1
01/13/2010,2010-01-15,49,44,7,2010,1
01/12/2010,2010-01-14,49,45,6,2010,1
01/11/2010,2010-01-13,50,43,7,2010,1
01/10/2010,2010-01-12,50,42,8,2010,1
01/09/2010,2010-01-11,50,42,8,2010,1
01/08/2010,2010-01-10,49,44,7,2010,1
01/07/2010,2010-01-09,50,43,7,2010,1
01/06/2010,2010-01-08,52,41,7,2010,1
01/05/2010,2010-01-07,52,41,7,2010,1
01/04/2010,2010-01-06,52,42,6,2010,1
01/03/2010,2010-01-05,51,44,5,2010,1
01/02/2010,2010-01-04,50,44,6,2010,1
12/30/2009,2010-01-03,49,44,7,2010,1
12/29/2009,2010-01-02,51,43,7,2010,1
12/28/2009,2009-12-30,51,42,7,2009,12
12/27/2009,2009-12-29,53,41,6,2009,12
12/23/2009,2009-12-28,52,41,7,2009,12
12/22/2009,2009-12-27,51,43,6,2009,12
12/21/2009,2009-12-23,51,42,7,2009,12
12/20/2009,2009-12-22,50,44,6,2009,12
12/19/2009,2009-12-21,51,43,6,2009,12
12/18/2009,2009-12-20,49,46,5,2009,12
12/17/2009,2009-12-19,50,44,6,2009,12
12/16/2009,2009-12-18,50,43,7,2009,12
12/15/2009,2009-12-17,52,40,8,2009,12
12/14/2009,2009-12-16,51,41,8,2009,12
12/13/2009,2009-12-15,49,41,10,2009,12
12/12/2009,2009-12-14,48,42,10,2009,12
12/11/2009,2009-12-13,48,42,10,2009,12
12/10/2009,2009-12-12,48,43,9,2009,12
12/07/2009,2009-12-11,50,44,6,2009,12
12/06/2009,2009-12-10,50,44,6,2009,12
12/05/2009,2009-12-07,50,45,5,2009,12
12/04/2009,2009-12-06,47,46,7,2009,12
12/03/2009,2009-12-05,49,44,7,2009,12
12/02/2009,2009-12-04,52,41,7,2009,12
12/01/2009,2009-12-03,52,41,7,2009,12
11/30/2009,2009-12-02,51,42,7,2009,12
11/29/2009,2009-12-01,49,44,7,2009,12
11/28/2009,2009-11-30,51,42,7,2009,11
11/27/2009,2009-11-29,51,41,8,2009,11
11/25/2009,2009-11-28,51,41,8,2009,11
11/24/2009,2009-11-27,49,42,9,2009,11
11/23/2009,2009-11-25,49,44,7,2009,11
11/22/2009,2009-11-24,49,44,7,2009,11
11/21/2009,2009-11-23,49,44,7,2009,11
11/20/2009,2009-11-22,49,44,7,2009,11
11/19/2009,2009-11-21,48,44,8,2009,11
11/18/2009,2009-11-20,49,44,7,2009,11
11/17/2009,2009-11-19,49,44,7,2009,11
11/16/2009,2009-11-18,50,44,6,2009,11
11/15/2009,2009-11-17,50,42,8,2009,11
11/14/2009,2009-11-16,50,42,8,2009,11
11/13/2009,2009-11-15,53,38,9,2009,11
11/12/2009,2009-11-14,53,39,8,2009,11
11/11/2009,2009-11-13,54,38,8,2009,11
11/10/2009,2009-11-12,52,41,7,2009,11
11/09/2009,2009-11-11,53,41,6,2009,11
11/08/2009,2009-11-10,51,42,7,2009,11
11/07/2009,2009-11-09,54,39,7,2009,11
11/06/2009,2009-11-08,53,41,6,2009,11
11/05/2009,2009-11-07,54,41,5,2009,11
11/04/2009,2009-11-06,52,42,6,2009,11
11/03/2009,2009-11-05,52,42,6,2009,11
11/02/2009,2009-11-04,52,42,6,2009,11
11/01/2009,2009-11-03,50,43,7,2009,11
10/31/2009,2009-11-02,50,41,9,2009,11
10/30/2009,2009-11-01,53,39,8,2009,11
10/29/2009,2009-10-31,55,38,7,2009,10
10/28/2009,2009-10-30,55,40,5,2009,10
10/27/2009,2009-10-29,53,40,7,2009,10
10/26/2009,2009-10-28,51,43,6,2009,10
10/25/2009,2009-10-27,51,42,7,2009,10
10/24/2009,2009-10-26,51,41,8,2009,10
10/23/2009,2009-10-25,52,38,10,2009,10
10/22/2009,2009-10-24,55,38,7,2009,10
10/21/2009,2009-10-23,54,38,8,2009,10
10/20/2009,2009-10-22,54,39,7,2009,10
10/19/2009,2009-10-21,51,41,8,2009,10
10/18/2009,2009-10-20,50,42,8,2009,10
10/17/2009,2009-10-19,50,43,7,2009,10
10/16/2009,2009-10-18,51,42,7,2009,10
10/15/2009,2009-10-17,53,41,6,2009,10
10/14/2009,2009-10-16,54,40,6,2009,10
10/13/2009,2009-10-15,52,42,6,2009,10
10/12/2009,2009-10-14,53,40,7,2009,10
10/11/2009,2009-10-13,52,39,9,2009,10
10/10/2009,2009-10-12,56,36,8,2009,10
10/09/2009,2009-10-11,56,36,8,2009,10
10/08/2009,2009-10-10,56,37,7,2009,10
10/07/2009,2009-10-09,54,38,8,2009,10
10/06/2009,2009-10-08,53,40,7,2009,10
10/05/2009,2009-10-07,53,40,7,2009,10
10/04/2009,2009-10-06,51,42,7,2009,10
10/03/2009,2009-10-05,50,43,7,2009,10
10/02/2009,2009-10-04,51,42,7,2009,10
10/01/2009,2009-10-03,52,41,7,2009,10
09/30/2009,2009-10-02,53,40,7,2009,10
09/29/2009,2009-10-01,54,38,8,2009,10
09/28/2009,2009-09-30,54,38,8,2009,9
09/27/2009,2009-09-29,53,38,9,2009,9
09/26/2009,2009-09-28,52,39,9,2009,9
09/25/2009,2009-09-27,51,40,9,2009,9
09/24/2009,2009-09-26,51,41,8,2009,9
09/23/2009,2009-09-25,52,41,7,2009,9
09/22/2009,2009-09-24,50,42,8,2009,9
09/21/2009,2009-09-23,51,42,7,2009,9
09/20/2009,2009-09-22,51,41,8,2009,9
09/19/2009,2009-09-21,53,39,8,2009,9
09/18/2009,2009-09-20,53,40,7,2009,9
09/17/2009,2009-09-19,52,42,6,2009,9
09/15/2009,2009-09-18,52,42,6,2009,9
09/14/2009,2009-09-17,51,42,7,2009,9
09/13/2009,2009-09-15,51,41,8,2009,9
09/12/2009,2009-09-14,52,41,7,2009,9
09/11/2009,2009-09-13,53,40,7,2009,9
09/10/2009,2009-09-12,53,40,7,2009,9
09/09/2009,2009-09-11,52,41,7,2009,9
09/08/2009,2009-09-10,51,42,7,2009,9
09/06/2009,2009-09-09,51,42,7,2009,9
09/05/2009,2009-09-08,51,41,8,2009,9
09/04/2009,2009-09-06,51,41,8,2009,9
09/03/2009,2009-09-05,52,41,7,2009,9
09/02/2009,2009-09-04,53,40,7,2009,9
09/01/2009,2009-09-03,55,38,7,2009,9
08/31/2009,2009-09-02,55,39,6,2009,9
08/30/2009,2009-09-01,54,40,6,2009,9
08/29/2009,2009-08-31,52,42,6,2009,8
08/28/2009,2009-08-30,51,42,7,2009,8
08/27/2009,2009-08-29,50,42,8,2009,8
08/26/2009,2009-08-28,50,42,8,2009,8
08/25/2009,2009-08-27,50,43,7,2009,8
08/24/2009,2009-08-26,50,43,7,2009,8
08/23/2009,2009-08-25,51,44,5,2009,8
08/22/2009,2009-08-24,51,42,7,2009,8
08/21/2009,2009-08-23,52,40,8,2009,8
08/20/2009,2009-08-22,54,38,8,2009,8
08/19/2009,2009-08-21,53,40,7,2009,8
08/18/2009,2009-08-20,53,40,7,2009,8
08/17/2009,2009-08-19,51,42,7,2009,8
08/16/2009,2009-08-18,51,41,8,2009,8
08/15/2009,2009-08-17,52,42,6,2009,8
08/14/2009,2009-08-16,53,40,7,2009,8
08/13/2009,2009-08-15,54,39,7,2009,8
08/12/2009,2009-08-14,55,37,8,2009,8
08/11/2009,2009-08-13,54,39,7,2009,8
08/10/2009,2009-08-12,53,40,7,2009,8
08/09/2009,2009-08-11,53,40,7,2009,8
08/08/2009,2009-08-10,54,40,6,2009,8
08/07/2009,2009-08-09,55,38,7,2009,8
08/06/2009,2009-08-08,55,38,7,2009,8
08/05/2009,2009-08-07,58,36,6,2009,8
08/04/2009,2009-08-06,58,36,6,2009,8
08/03/2009,2009-08-05,56,37,7,2009,8
08/02/2009,2009-08-04,56,37,7,2009,8
08/01/2009,2009-08-03,55,38,7,2009,8
07/31/2009,2009-08-02,56,38,6,2009,8
07/30/2009,2009-08-01,55,39,6,2009,8
07/29/2009,2009-07-31,56,38,6,2009,7
07/28/2009,2009-07-30,54,40,6,2009,7
07/27/2009,2009-07-29,52,41,7,2009,7
07/26/2009,2009-07-28,53,39,8,2009,7
07/25/2009,2009-07-27,54,37,9,2009,7
07/24/2009,2009-07-26,56,36,8,2009,7
07/23/2009,2009-07-25,56,37,7,2009,7
07/22/2009,2009-07-24,55,39,6,2009,7
07/21/2009,2009-07-23,56,39,5,2009,7
07/20/2009,2009-07-22,55,39,6,2009,7
07/19/2009,2009-07-21,57,36,7,2009,7
07/18/2009,2009-07-20,59,34,7,2009,7
07/17/2009,2009-07-19,61,32,7,2009,7
07/16/2009,2009-07-18,60,33,7,2009,7
07/15/2009,2009-07-17,60,33,7,2009,7
07/14/2009,2009-07-16,58,36,6,2009,7
07/13/2009,2009-07-15,58,34,8,2009,7
07/12/2009,2009-07-14,59,33,8,2009,7
07/11/2009,2009-07-13,60,32,8,2009,7
07/10/2009,2009-07-12,59,33,8,2009,7
07/09/2009,2009-07-11,58,35,7,2009,7
07/08/2009,2009-07-10,58,35,7,2009,7
07/07/2009,2009-07-09,58,36,6,2009,7
07/06/2009,2009-07-08,57,36,7,2009,7
07/05/2009,2009-07-07,56,36,8,2009,7
07/03/2009,2009-07-06,58,35,7,2009,7
07/02/2009,2009-07-05,59,34,7,2009,7
